500
0 69,77 69,77 0,39 Country 1 (Country) 1,00 0
1 1.577,33 1.577,33 0,39 Country 1 (Country) 1,00 3
2 1.582,97 154,94 0,39 Country 1 (Country) 1,00 17
3 502,17 107,07 0,39 Country 1 (Country) 1,00 41
4 228,46 68,79 0,39 Country 1 (Country) 1,00 65
5 126,48 42,06 0,80 Country 1 (Country) 1,00 70
6 4,52 1,82 0,80 Country 1 (Country) 1,00 82
7 154,41 63,82 0,80 Country 1 (Country) 1,00 88
8 406,28 158,67 0,80 Country 1 (Country) 1,00 100
9 154,83 74,76 0,80 Country 1 (Country) 1,00 121
10 5,09 2,31 0,80 Country 1 (Country) 1,00 131
11 154,39 72,55 0,80 Country 1 (Country) 1,00 137
12 0,49 0,20 0,80 Country 1 (Country) 1,00 143
13 41,64 19,49 0,80 Country 1 (Country) 1,00 143
14 31,90 19,34 0,80 Country 1 (Country) 1,00 146
15 41,72 12,90 0,80 Country 1 (Country) 1,00 150
16 92,70 54,64 0,80 Country 1 (Country) 1,00 158
17 103,10 57,02 0,80 Country 1 (Country) 1,00 171
18 20,76 10,30 0,80 Country 1 (Country) 1,00 176
19 0,31 0,14 0,80 Country 1 (Country) 1,00 181
20 61,79 31,89 0,80 Country 1 (Country) 1,00 182
21 0,02 0,01 0,80 Country 1 (Country) 1,00 189
22 61,79 24,90 0,80 Country 1 (Country) 1,00 189
23 0,02 0,01 0,80 Country 1 (Country) 1,00 196
24 61,78 32,77 0,30 Country 1 (Country) 1,00 196
25 0,45 0,26 0,30 Country 1 (Country) 1,00 204
26 0,42 0,24 0,30 Country 1 (Country) 1,00 204
27 0,32 0,16 0,30 Country 1 (Country) 1,00 205
28 0,21 0,09 0,30 Country 1 (Country) 1,00 206
29 0,09 0,04 0,30 Country 1 (Country) 1,00 207
30 0,06 0,03 0,30 Country 1 (Country) 1,00 207
31 0,03 0,01 0,20 Country 1 (Country) 1,00 207
32 0,00 0,00 0,10 Country 1 (Country) 1,00 207
33 61,76 11,01 0,10 Country 1 (Country) 1,00 207
34 2,20 0,18 0,10 Country 1 (Country) 1,00 210
35 52,61 5,23 0,05 Country 1 (Country) 1,00 214
36 218,64 27,27 0,05 Country 1 (Country) 1,00 219
37 74,26 5,84 0,05 Country 1 (Country) 1,00 222
38 34,48 2,93 0,05 Country 1 (Country) 1,00 225
39 63,55 5,19 0,05 Country 1 (Country) 1,00 232
40 2,65 0,20 0,05 Country 1 (Country) 1,00 238
41 15,07 0,99 0,05 Country 1 (Country) 1,00 245
42 21,93 1,93 0,05 Country 1 (Country) 1,00 249
43 27,59 2,60 0,05 Country 1 (Country) 1,00 257
44 59,15 6,34 0,05 Country 1 (Country) 1,00 260
45 47,26 4,30 0,05 Country 1 (Country) 1,00 265
46 0,98 0,09 0,05 Country 1 (Country) 1,00 271
