1000
0 54,55 54,55 54,55 1,00 70,00 0
1 54,55 0,84 0,84 1,00 84,00 1235
2 54,55 0,66 0,46 1,00 102,00 1774
3 54,55 0,55 0,43 1,00 119,00 1865
4 54,55 0,55 0,42 1,00 138,00 1875
5 54,55 0,55 0,42 1,00 157,00 1879
6 54,55 0,55 0,42 1,00 176,00 1881
7 54,55 0,55 0,42 1,00 195,00 1881
8 54,55 0,25 0,20 1,00 214,00 1881
9 54,55 0,25 0,20 1,00 233,00 1881
10 54,55 0,25 0,20 1,00 252,00 1881
11 54,55 0,25 0,20 1,00 271,00 1881
12 54,55 0,25 0,20 1,00 290,00 1881
13 54,55 0,25 0,20 1,00 309,00 1881
14 54,55 0,25 0,20 1,00 328,00 1881
15 54,55 0,16 0,12 1,00 347,00 1881
16 54,55 0,16 0,12 1,00 366,00 1881
17 54,55 0,16 0,12 1,00 385,00 1881
18 54,55 0,16 0,12 1,00 404,00 1881
19 54,55 0,16 0,12 1,00 423,00 1881
20 54,55 0,12 0,10 1,00 442,00 1881
21 54,55 0,12 0,10 1,00 461,00 1881
22 54,55 0,12 0,10 1,00 480,00 1881
23 54,55 0,12 0,10 1,00 499,00 1881
24 54,55 0,12 0,10 1,00 518,00 1881
25 54,55 0,12 0,10 1,00 537,00 1881
26 54,55 0,10 0,08 1,00 556,00 1881
27 54,55 0,10 0,08 1,00 575,00 1881
28 54,55 0,10 0,08 1,00 594,00 1881
29 54,55 0,09 0,07 1,00 613,00 1881
30 54,55 0,09 0,07 99,00 632,00 1881
31 54,55 8,56 6,67 99,00 650,00 2704
32 54,55 8,07 5,02 99,00 669,00 3431
33 54,55 8,07 5,66 99,00 688,00 3821
34 54,55 8,07 5,79 99,00 707,00 4072
35 54,55 8,07 6,43 99,00 726,00 4286
36 54,55 8,07 6,34 99,00 745,00 4405
37 54,55 8,07 6,32 99,00 764,00 4558
38 54,55 8,07 6,54 99,00 783,00 4625
39 54,55 8,07 6,48 99,00 802,00 4666
40 54,55 8,07 6,40 99,00 821,00 4711
41 54,55 8,07 6,53 99,00 840,00 4762
42 54,55 6,29 5,16 99,00 859,00 4795
43 54,55 6,29 5,02 99,00 878,00 4831
44 54,55 6,29 5,17 99,00 897,00 4863
45 54,55 6,29 5,18 99,00 916,00 4893
46 54,55 6,29 5,16 99,00 935,00 4918
47 54,55 6,29 5,16 99,00 954,00 4938
48 54,55 6,29 5,16 99,00 973,00 4953
49 54,55 6,29 5,16 99,00 992,00 4969
50 54,55 6,29 5,16 99,00 1.011,00 4978
51 54,55 6,29 5,16 99,00 1.030,00 4991
52 54,55 6,29 5,16 99,00 1.049,00 5006
53 54,55 6,29 5,16 99,00 1.068,00 5016
54 54,55 6,29 5,16 99,00 1.087,00 5027
55 54,55 6,29 5,16 99,00 1.106,00 5033
56 54,55 6,29 5,16 99,00 1.125,00 5043
57 54,55 6,29 5,16 99,00 1.144,00 5047
58 54,55 6,29 5,16 99,00 1.163,00 5055
59 54,55 6,29 5,16 99,00 1.182,00 5061
60 54,55 6,29 5,16 56,00 1.201,00 5068
61 54,55 6,29 5,16 56,00 1.220,00 5076
62 54,55 6,29 5,16 56,00 1.239,00 5097
63 54,55 6,29 5,16 56,00 1.258,00 5110
64 54,55 6,29 5,16 56,00 1.277,00 5114
65 54,55 6,29 5,16 56,00 1.296,00 5115
66 54,55 6,29 5,16 56,00 1.315,00 5118
67 54,55 6,29 5,16 56,00 1.334,00 5123
68 54,55 6,29 5,16 56,00 1.353,00 5124
69 54,55 6,29 5,16 56,00 1.372,00 5125
70 54,55 6,29 5,16 56,00 1.391,00 5125
71 54,55 2,17 1,78 56,00 1.410,00 5125
72 54,55 2,17 1,78 56,00 1.429,00 5125
73 54,55 2,17 1,78 56,00 1.448,00 5125
74 54,55 2,17 1,78 56,00 1.467,00 5126
75 54,55 2,17 1,78 56,00 1.486,00 5126
76 54,55 2,17 1,78 56,00 1.505,00 5126
77 54,55 2,17 1,78 56,00 1.524,00 5126
78 54,55 2,17 1,78 56,00 1.543,00 5127
79 54,55 2,17 1,78 56,00 1.562,00 5128
80 54,55 1,93 1,59 56,00 1.581,00 5128
81 54,55 1,93 1,59 56,00 1.600,00 5128
82 54,55 1,93 1,59 56,00 1.619,00 5128
83 54,55 1,93 1,59 56,00 1.638,00 5128
84 54,55 1,84 1,51 56,00 1.657,00 5128
85 54,55 1,84 1,51 56,00 1.676,00 5128
86 54,55 1,84 1,51 56,00 1.695,00 5128
87 54,55 1,84 1,51 56,00 1.714,00 5128
88 54,55 1,84 1,51 56,00 1.733,00 5129
89 54,55 1,84 1,51 56,00 1.752,00 5133
90 54,55 1,84 1,51 118,00 1.771,00 5133
91 54,55 1,84 1,51 118,00 1.790,00 5240
92 54,55 3,56 2,92 118,00 1.809,00 5280
93 54,55 3,56 2,92 118,00 1.828,00 5298
94 54,55 3,56 2,92 118,00 1.847,00 5308
95 54,55 3,56 2,92 118,00 1.866,00 5318
96 54,55 3,56 2,92 118,00 1.885,00 5327
97 54,55 3,56 2,92 118,00 1.904,00 5336
98 54,55 3,56 2,92 118,00 1.923,00 5340
99 54,55 3,56 2,92 118,00 1.942,00 5347
100 54,55 3,56 2,92 118,00 1.961,00 5351
101 54,55 3,56 2,92 118,00 1.980,00 5353
102 54,55 3,56 2,92 118,00 1.999,00 5354
103 54,55 3,56 2,92 118,00 2.018,00 5357
104 54,55 3,56 2,92 118,00 2.037,00 5357
105 54,55 3,13 2,57 118,00 2.056,00 5357
106 54,55 3,13 2,57 118,00 2.075,00 5357
107 54,55 3,13 2,57 118,00 2.094,00 5357
108 54,55 3,13 2,57 118,00 2.113,00 5357
109 54,55 3,13 2,57 118,00 2.132,00 5359
110 54,55 3,13 2,57 118,00 2.151,00 5359
111 54,55 2,97 2,43 118,00 2.170,00 5360
112 54,55 2,97 2,43 118,00 2.189,00 5362
113 54,55 2,97 2,43 118,00 2.208,00 5364
114 54,55 2,97 2,43 118,00 2.227,00 5366
115 54,55 2,97 2,43 118,00 2.246,00 5366
116 54,55 2,97 2,43 118,00 2.265,00 5366
117 54,55 2,97 2,43 118,00 2.284,00 5366
118 54,55 2,97 2,43 118,00 2.303,00 5367
119 54,55 2,97 2,43 118,00 2.322,00 5368
120 54,55 2,97 2,43 79,00 2.341,00 5368
121 54,55 2,97 2,43 79,00 2.360,00 5378
122 54,55 2,97 2,43 79,00 2.379,00 5387
123 54,55 2,97 2,43 79,00 2.398,00 5391
124 54,55 2,97 2,43 79,00 2.417,00 5392
125 54,55 2,97 2,43 79,00 2.436,00 5392
126 54,55 2,97 2,43 79,00 2.455,00 5392
127 54,55 2,97 2,43 79,00 2.474,00 5392
128 54,55 2,97 2,43 79,00 2.493,00 5392
129 54,55 2,97 2,43 79,00 2.512,00 5392
130 54,55 2,97 2,43 79,00 2.531,00 5392
131 54,55 2,97 2,43 79,00 2.550,00 5392
132 54,55 2,97 2,43 79,00 2.569,00 5392
133 54,55 2,97 2,43 79,00 2.588,00 5392
134 54,55 2,97 2,43 79,00 2.607,00 5392
135 54,55 1,64 1,35 79,00 2.626,00 5392
136 54,55 1,64 1,35 79,00 2.645,00 5392
137 54,55 1,64 1,35 79,00 2.664,00 5392
138 54,55 1,64 1,35 79,00 2.683,00 5392
139 54,55 1,64 1,35 79,00 2.702,00 5392
140 54,55 1,64 1,35 79,00 2.721,00 5397
141 54,55 1,64 1,35 79,00 2.740,00 5398
142 54,55 1,56 1,28 79,00 2.759,00 5398
143 54,55 1,56 1,28 79,00 2.778,00 5398
144 54,55 1,56 1,28 79,00 2.797,00 5398
145 54,55 1,53 1,26 79,00 2.816,00 5398
146 54,55 1,53 1,26 79,00 2.835,00 5398
147 54,55 1,53 1,26 79,00 2.854,00 5398
148 54,55 1,53 1,26 79,00 2.873,00 5398
149 54,55 1,53 1,26 79,00 2.892,00 5398
150 54,55 1,53 1,26 130,00 2.911,00 5398
151 54,55 1,53 1,26 130,00 2.930,00 5443
152 54,55 1,53 1,26 130,00 2.949,00 5461
153 54,55 1,53 1,26 130,00 2.968,00 5469
154 54,55 1,53 1,26 130,00 2.987,00 5476
155 54,55 2,36 1,94 130,00 3.006,00 5480
156 54,55 2,36 1,94 130,00 3.025,00 5482
157 54,55 2,36 1,94 130,00 3.044,00 5482
158 54,55 2,36 1,94 130,00 3.063,00 5492
159 54,55 2,36 1,94 130,00 3.082,00 5501
160 54,55 2,36 1,94 130,00 3.101,00 5510
161 54,55 2,36 1,94 130,00 3.120,00 5520
162 54,55 2,26 1,85 130,00 3.139,00 5532
163 54,55 2,26 1,85 130,00 3.158,00 5544
164 54,55 2,26 1,85 130,00 3.177,00 5553
165 54,55 2,26 1,85 130,00 3.196,00 5560
166 54,55 2,26 1,85 130,00 3.215,00 5566
167 54,55 2,26 1,85 130,00 3.234,00 5570
168 54,55 2,26 1,85 130,00 3.253,00 5573
169 54,55 2,26 1,85 130,00 3.272,00 5575
170 54,55 2,15 1,77 130,00 3.291,00 5576
171 54,55 2,15 1,77 130,00 3.310,00 5577
172 54,55 2,15 1,77 130,00 3.329,00 5578
173 54,55 2,15 1,77 130,00 3.348,00 5579
174 54,55 2,15 1,77 130,00 3.367,00 5580
175 54,55 2,15 1,77 130,00 3.386,00 5582
176 54,55 2,15 1,77 130,00 3.405,00 5583
177 54,55 2,15 1,77 130,00 3.424,00 5584
178 54,55 2,15 1,77 130,00 3.443,00 5587
179 54,55 2,15 1,77 130,00 3.462,00 5589
180 54,55 2,15 1,77 112,00 3.481,00 5591
181 54,55 2,15 1,77 112,00 3.500,00 5600
182 54,55 2,15 1,77 112,00 3.519,00 5601
183 54,55 2,15 1,77 112,00 3.538,00 5602
184 54,55 2,15 1,77 112,00 3.557,00 5602
185 54,55 2,15 1,77 112,00 3.576,00 5602
186 54,55 2,15 1,77 112,00 3.595,00 5602
