1000
0 424,56 424,56 424,56 1,00 96,00 0
1 424,56 4,88 4,88 1,00 97,00 1235
2 424,56 4,52 2,51 1,00 104,00 1774
3 424,56 4,52 2,68 1,00 114,00 1865
4 424,56 3,42 2,05 1,00 124,00 1875
5 424,56 3,42 2,05 1,00 134,00 1879
6 424,56 3,42 2,05 1,00 144,00 1881
7 424,56 3,42 2,05 1,00 154,00 1881
8 424,56 3,42 2,05 1,00 164,00 1881
9 424,56 3,42 2,05 1,00 174,00 1881
10 424,56 2,31 1,38 1,00 184,00 1881
11 424,56 2,31 1,38 1,00 194,00 1881
12 424,56 2,08 1,25 1,00 204,00 1881
13 424,56 2,08 1,25 1,00 214,00 1881
14 424,56 2,08 1,25 1,00 224,00 1881
15 424,56 2,08 1,25 1,00 234,00 1881
16 424,56 2,08 1,25 1,00 244,00 1881
17 424,56 2,08 1,25 1,00 254,00 1881
18 424,56 2,08 1,25 1,00 264,00 1881
19 424,56 2,08 1,25 1,00 274,00 1881
20 424,56 2,08 1,25 1,00 284,00 1881
21 424,56 2,08 1,25 1,00 294,00 1881
22 424,56 2,08 1,25 1,00 304,00 1881
23 424,56 2,08 1,25 1,00 314,00 1881
24 424,56 2,08 1,25 1,00 324,00 1881
25 424,56 2,08 1,25 1,00 334,00 1881
26 424,56 2,08 1,25 1,00 344,00 1881
27 424,56 2,08 1,25 1,00 354,00 1881
28 424,56 2,08 1,25 1,00 364,00 1881
29 424,56 2,08 1,25 1,00 374,00 1881
30 424,56 2,08 1,25 99,00 384,00 1881
31 424,56 108,05 64,69 99,00 389,00 2704
32 424,56 109,17 63,85 99,00 395,00 3431
33 424,56 107,22 61,61 99,00 402,00 3821
34 424,56 104,82 63,58 99,00 411,00 4072
35 424,56 102,52 62,89 99,00 420,00 4286
36 424,56 102,52 60,61 99,00 430,00 4405
37 424,56 97,98 57,90 99,00 439,00 4558
38 424,56 97,98 59,49 99,00 449,00 4625
39 424,56 97,98 57,54 99,00 459,00 4666
40 424,56 97,98 57,36 99,00 469,00 4711
41 424,56 97,98 57,94 99,00 479,00 4762
42 424,56 85,95 51,73 99,00 489,00 4795
43 424,56 85,95 49,95 99,00 499,00 4831
44 424,56 85,95 51,33 99,00 509,00 4863
45 424,56 80,99 48,28 99,00 519,00 4893
46 424,56 80,99 48,41 99,00 529,00 4918
47 424,56 80,99 48,14 99,00 539,00 4938
48 424,56 80,99 48,12 99,00 549,00 4953
49 424,56 80,99 48,14 99,00 559,00 4969
50 424,56 80,99 48,07 99,00 569,00 4978
51 424,56 80,99 48,08 99,00 579,00 4991
52 424,56 80,99 48,01 99,00 589,00 5006
53 424,56 80,99 47,98 99,00 599,00 5016
54 424,56 80,99 47,99 99,00 609,00 5027
55 424,56 80,99 47,93 99,00 619,00 5033
56 424,56 66,82 39,56 99,00 629,00 5043
57 424,56 66,82 39,50 99,00 639,00 5047
58 424,56 66,82 39,50 99,00 649,00 5055
59 424,56 66,82 39,50 99,00 659,00 5061
60 424,56 66,82 39,50 1,00 669,00 5068
61 424,56 66,82 39,50 1,00 679,00 5076
62 424,56 66,82 39,39 1,00 689,00 5097
63 424,56 66,82 39,36 1,00 699,00 5110
64 424,56 66,82 39,34 1,00 709,00 5114
65 424,56 66,82 39,31 1,00 719,00 5115
66 424,56 0,58 0,34 1,00 729,00 5118
67 424,56 0,58 0,34 1,00 739,00 5123
68 424,56 0,57 0,33 1,00 749,00 5124
69 424,56 0,57 0,33 1,00 759,00 5125
70 424,56 0,57 0,33 1,00 769,00 5125
71 424,56 0,57 0,33 1,00 779,00 5125
72 424,56 0,57 0,33 1,00 789,00 5125
73 424,56 0,57 0,33 1,00 799,00 5125
74 424,56 0,57 0,33 1,00 809,00 5126
75 424,56 0,57 0,33 1,00 819,00 5126
76 424,56 0,57 0,33 1,00 829,00 5126
